group_id,phase,context,shape_bucket,session_ids,execution_class_id,class_signature,candidate_ids,semantic_plan_ids,raw_sample_count,p50_ms,mean_ms,cv,ci95_low_ms,ci95_high_ms,noise_aware_best,production_default_class,fingerprint_stable,contaminated
phase2_rmsnorm_norm_only_prefill_bs1_s1024_bf16,prefill,norm_only,prefill_bs1_s1024,rms_p02,exec_fd8763cda4d570ad,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,20,0.08908800035715103,0.09195519983768463,0.056620797060670726,0.08857600018382072,0.09472000226378441,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s1024_bf16,prefill,norm_only,prefill_bs1_s1024,rms_p02,exec_356e9fcefe5d3ab4,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,20,0.08857600018382072,0.08970239982008935,0.053977319128204665,0.0870399996638298,0.08908800035715103,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s1024_bf16,prefill,norm_only,prefill_bs1_s1024,rms_p02,exec_ab32b108bc9a9b04,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,20,0.08806400001049042,0.08934400007128715,0.05296476530054303,0.0870399996638298,0.08961280053481459,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s1024_bf16,prefill,norm_only,prefill_bs1_s1024,rms_p02,exec_8c3f4bb76008d5b4,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,20,0.08396799862384796,0.08499199859797954,0.04264160609205517,0.08396799862384796,0.08499199897050858,True,True,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_5f73210a4a54d197,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,20,0.08089599758386612,0.08191999830305577,0.05946584021878837,0.07884799689054489,0.08191999793052673,True,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_2f3e884ecba9be92,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,20,0.08089599758386612,0.0825343981385231,0.06812238104029322,0.07884799689054489,0.08191999793052673,True,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_f0591866ff0b942c,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,20,0.08601599931716919,0.08919039964675904,0.0955432436005195,0.08499199897050858,0.0880896000191569,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_cccd2bd5545180ee,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,20,0.08396799862384796,0.08422399871051311,0.028135501169714444,0.08294399827718735,0.08396799862384796,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_7c091c649bc5e400,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,20,0.0865279994904995,0.08780799955129623,0.05635835689899646,0.08497919896617533,0.08960000053048134,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_bc717bc2cca7b45c,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,20,0.08191999793052673,0.08330239839851857,0.0451701785357696,0.08089599758386612,0.08396799862384796,True,True,True,False
